tweet_text,tweet_date,tweet_id,tweet_fav_count,retweet_count,sentiment_compound
"Rachel Notley on @PnPCBC re: @theJagmeetSingh Kinder Morgan comments:  ""I'm afraid that Mr. Singh is being tremendously naive in his statements at this point."" #cdnpoli #ableg",2018-05-23 22:14:28,999413278735503360,23,10,0.204
"“Wednesday  May 16  2018  the Alberta Government passed a law giving itself broad powers over the export of oil products.

“The Bill is the latest development in a dispute between Alberta and British Columbia over Kinder Morgan’s Trans Mountain pipeline expansion. #ABpoli #BCpoli https://t.co/iFBMdbqp4r",2018-05-23 22:14:20,999413244556140544,0,0,0.4404
A big crowd of high school students on their way to the Vancouver Art Gallery after Warrioring Up and Walking Out to stop Kinder Morgan! https://t.co/EFRE3UnPGj,2018-05-23 22:14:04,999413178025979904,0,0,0.3164
No one's interested in buying Kinder Morgan's pipeline https://t.co/hrqOZxfERU,2018-05-23 22:13:28,999413026380894209,0,0,0.5719
BREAKING: Harper gov’t appoints Kinder Morgan consultant to NEB https://t.co/sR4j2o2DdD via @NatObserver #KM #StopKinderMorgan,2018-05-23 22:13:26,999413019397439490,2,3,0.4939
Canadian Taxpayers Held Hostage by Kinder Morgan  via @TheTyee #bcpoli #cdnpoli https://t.co/qvHnlst1XT,2018-05-23 22:12:51,999412871183257601,27,18,0.4939
"My focus remains on working with the federal government  working with Kinder Morgan and making sure we get across the finish line before the May 31 deadline.

Alberta was well represented at the Premiers' meeting by Deputy Premier @shoffmanAB.

#abpoli #ableg #KeepCanadaWorking https://t.co/fY41qhbckO",2018-05-23 22:12:43,999412837364592640,98,12,0.765
No suitors emerge for Trans Mountain pipeline stake as Kinder Morgan deadline looms https://t.co/MG0iFsWz1y https://t.co/5acr85jihw,2018-05-23 22:11:55,999412637480857602,2,2,0.1027
No suitors emerge for Trans Mountain pipeline stake as Kinder Morgan deadline looms https://t.co/U5m1nHuf98 https://t.co/VjMoCRCJrJ,2018-05-23 22:11:54,999412633185861639,2,1,0.1027
Cries of ‘rank hypocrisy’ as its revealed BC govt pension fund invests in Kinder Morgan https://t.co/zXvlhwsjYv The way it works in BC is that the BCLibs  Outrage Queens  woulda lit their hair on fire had the NDP came in and forbidden oil/gas investment by BCI #bcpoli https://t.co/xBbA0o8QGd,2018-05-23 22:11:38,999412566580449280,4,1,-0.7906
"Young analyst draws Wall Street ire taking on Kinder Morgan https://t.co/rWXCZyGj9m
#KM #StopKinderMorgan",2018-05-23 22:11:35,999412553590521856,0,0,0.4939
"Young analyst draws Wall Street ire taking on Kinder Morgan https://t.co/rWXCZyGj9m
#KM #StopKinderMorgan",2018-05-23 22:11:35,999412553590521856,0,0,0.4939
A big crowd of high school students on their way to the Vancouver Art Gallery after Warrioring Up and Walking Out to stop Kinder Morgan! https://t.co/f8maAmGf0f,2018-05-23 22:10:17,999412224694382593,3,1,0.3164
Canadian Taxpayers Held Hostage by Kinder Morgan  via @TheTyee https://t.co/WedtxcuRHP #KM #StopKinderMorgan,2018-05-23 22:07:48,999411599856160768,1,1,0.4939
No suitors emerge for pipeline project stake as Kinder Morgan deadline looms https://t.co/LHrwBoIfht via @NatObserver,2018-05-23 22:06:32,999411282070548480,0,0,0.1027
https://t.co/IqrOQ449VD maybe the @financialpost should do some investigating into the rigged NEB process which was alsways in favorr of pipelines. or the fact that the @bcliberals and @RachelNotley are funded by big oil to support #Kindermorgan. #bcpoli #abpoli #cdnpoli #StopKM,2018-05-23 22:04:33,999410782881267712,0,1,0.0516
@MNC_tweets I’m sorry to see this. I don’t think any amount of money or jobs make the Kinder Morgan Trans Mountain Expansion a good thing. Short term benefit for long term damage and destruction. I’m a proud member of the Métis Nation but I don’t think our leaders should be supporting this.,2018-05-23 22:01:44,999410073486151680,3,0,0.7469
"Yeah you’re right - nobody needs the consent of First Nations. 
Just look at all those tar sands pipelines that got built without it like Northern Gateway  KXL  Energy East and now Kinder Morgan. https://t.co/BxMzy9PTw4",2018-05-23 22:01:39,999410055077416960,62,24,0.7423
With just over a week remaining until the May 31 deadline set for abandoning its Trans Mountain pipeline expansion  no suitors have publicly emerged to step into builder Kinder Morgan Canada Ltd.’s shoes. https://t.co/ksXRFGr9RM,2018-05-23 22:00:17,999409710309588992,0,0,-0.1531
With just over a week remaining until the May 31 deadline set for abandoning its Trans Mountain pipeline expansion  no suitors have publicly emerged to step into builder Kinder Morgan Canada Ltd.’s shoes. https://t.co/NSN51N15FY,2018-05-23 22:00:05,999409660951068672,0,0,-0.1531
"1 week and it's dead.     Can't wait.

Analyst predicts Kinder Morgan will walk away from expansion as deadline looms - NEWS 1130 https://t.co/5v3mSRbNeh #cdnpoli #bcpoli #StopKM",2018-05-23 21:58:41,999409305890648065,0,0,-0.4019
Cries of 'rank hypocrisy' as disclosures reveal B.C. government pension fund invests in Kinder Morgan https://t.co/yezii8A5tb,2018-05-23 21:54:53,999408349656502273,0,0,0.128
"@RachelNotley Analyst predicts Kinder Morgan will walk away from expansion as deadline looms
https://t.co/wFyQajGiG4",2018-05-23 21:53:46,999408070701735937,0,0,0.3818
"""Why I got arrested for blocking #KinderMorgan"" https://t.co/N0VqUAiXEU",2018-05-23 21:52:24,999407725128794113,1,1,-0.6908
Texas pipeline execs won't risk their own money on this tanker expansion. Why would @JustinTrudeau risk taxpayers'? https://t.co/WzRqrLoZp4 https://t.co/sHawlFdr62 #KinderMorgan #bcpoli #cdnpoli #stopkm,2018-05-23 21:50:08,999407156838502400,29,31,0.3875
"Economist Robyn Allan with on Trans Mountain pipeline's financial struggles: ""The challenges that Kinder Morgan is facing are financial"" https://t.co/Q27LaJaXFc",2018-05-23 21:48:06,999406643644268544,0,0,0.25
“We Are Going To Not Allow Kinder Morgan To Finish This Pipeline” https://t.co/K9ROJ9Hftn,2018-05-23 21:47:16,999406432515690496,1,0,-0.5096
@RachelNotley @KM_Canada @Kinder_Morgan @TransCanada @TransMtn I am sure there are unnamed companies other than the government willing to backstop this project. We have a lot of oil and gas companies  mining companies  just other companies  foreign investors.,2018-05-23 21:46:12,999406166596833280,1,0,0.3182
Andrew Coyne: The Liberals need a pipeline to be built  and they need Kinder Morgan to build it https://t.co/J72DYrBbPt,2018-05-23 21:44:24,999405713528098816,0,0,0.4939
FACT: NAFTA has a clause which guarantees the US 75% of all oil production from Canada which cannot be throttled back unless it is also throttled back for Cdn consumers. Kinder Morgan knows this &amp; TMP is not to serve Asian but Washington &amp; California.,2018-05-23 21:42:07,999405139629764608,9,12,0.2732
@Sophiegrace68 @Franklee255B @KeepCanWorking Chiefs from 133 First Nations join fight against Kinder Morgan pipeline and oilsands expansion https://t.co/IYb2MBkB3O via @NatObserver,2018-05-23 21:42:04,999405124920401920,1,1,0.4215
Canadian Taxpayers Held Hostage by Kinder Morgan  via @TheTyee https://t.co/xSKXadoiIl,2018-05-23 21:40:14,999404663936958464,0,0,0.4939
No suitors emerge for Trans Mountain pipeline stake as Kinder Morgan deadline looms https://t.co/YyrknQLXgG https://t.co/ry0uc8tXa1,2018-05-23 21:39:54,999404580474515457,2,4,0.1027
No suitors emerge for Trans Mountain pipeline stake as Kinder Morgan deadline looms https://t.co/k0UkQ6D06x https://t.co/gloXPQkQAv,2018-05-23 21:39:54,999404578280951808,4,1,0.1027
No suitors emerge for Trans Mountain stake as Kinder Morgan deadline looms https://t.co/0iY5EkpPLr,2018-05-23 21:38:28,999404218288148481,0,0,0.1027
Notley said she’s “pretty confident” there will be good news on June 1  the day after Kinder Morgan's #TransMountain deadline #abgov https://t.co/8fB6vc9hTg,2018-05-23 21:36:09,999403634361339909,4,2,0.7269
“This is truly a crisis of confidence in Canada ” said Val Litwin  president of the British Columbia Chamber of Commerce  of the issues surrounding the Kinder Morgan Trans Mountain pipeline expansion. https://t.co/dupkJ7gq2A,2018-05-23 21:36:03,999403610831175683,0,0,0.6486
Dear @JustinTrudeau: don't bailout #kindermorgan using billions of our tax dollars. Sign here: https://t.co/UFqR0H5yyx #StopKM,2018-05-22 23:58:37,999077099737526272,0,1,0.4397
@greenpeaceQC Des milliards de fonds publics pour le projet Trans Mountain!  Inacceptable!  Inadmissible!  C'EST NON AU PROJET TRANS MOUNTAIN DE KINDER MORGAN!  C'est le bien des générations futures qui est en jeu!  Un projet des plus dangereux pour l'environnement.  Cela a assez duré!,2018-05-22 23:54:57,999076177640902656,0,0,0.727
@LOLCBC Kinder Morgan Freeman.,2018-05-22 23:53:46,999075882361933824,0,0,0.7096
Singh calls on feds to halt Kinder Morgan  invest in clean energy jobs https://t.co/yqFYtLxP42 via @ipoliticsca #KinderMorgan #cdnpoli,2018-05-22 23:48:12,999074481166528512,13,6,0.7906
Alarming: Canada minister eyes pension funds for Kinder Morgan project. https://t.co/MNQuf8kZNp #StopKM #NoKM,2018-05-22 23:46:00,999073926415298560,1,3,0.4019
@Franktmcveety @Evenings_Star @SpencerFernando There are no other investors lined up to take over Kinder Morgan no investors will risk their money on Liberal or NDP when the rule of law has no value no meaning because they won’t follow the rule of law,2018-05-22 23:45:47,999073871222337537,6,2,-0.5106
@patbonin @DesjardinsCoop @LaCDPQ Que se passe-t-il dans la tête de Justin Trudeau?  Il agit contre la logique et le bon sens!  Le projet de Kinder Morgan ne doit jamais se réaliser afin de respecter les droits des Autochtones!  Abandonnons maintenant et à tout jamais le projet Trans Mountain de Kinder Morgan.,2018-05-22 23:45:17,999073746223804416,0,0,0.8619
The @CouncilofCDNs held a rally on Parliament Hill today with @UBCIC  @ChiefBobbyc @theJagmeetSingh @nathancullen @alexboulerice @FinDonnelly  @ElizabethMay and @MaudeBarlow to tell @JustinTrudeau to #StopKM   #nobailout for Kinder Morgan  #ProtectTheInlet  and respect #UNDRIP! https://t.co/40yaQfjp8H,2018-05-22 23:41:31,999072798558564353,16,10,0.7644
"#WaterProtectors Shut Down #KinderMorgan Terminal in #Seattle

https://t.co/NDt84zk4CC",2018-05-22 23:40:06,999072439630946304,0,0,0.0
The NDP is currently grilling Morneau on Kinder Morgan and the Netflix tax. This comes just after the Conservatives pressed him on the carbon tax. We're 40 minutes in...I wonder what this will look like in four hours?,2018-05-22 23:40:05,999072437491896320,1,0,0.6908
Let that sink in.  And kinder Morgan has one of… https://t.co/F4CKHXwOiZ,2018-05-22 23:38:30,999072037858660364,0,0,0.4939
.@Bill_Morneau answers Kinder Morgan questions by saying that talks are taking place in private and that he can't provide details,2018-05-22 23:37:27,999071772506054656,0,0,0.4939
NDP MP @GuyCaronNPD begins the NDP round of questions for @Bill_Morneau  asks about Kinder Morgan pipeline. Wants to know how much it will cost taxpayers.,2018-05-22 23:34:50,999071114352644096,0,0,0.4939
@carolemacneil where is the balance in your panel on Kinder Morgan May 22? Guess one more complaint about CBC bias! CBC must be before the Trudeau  government cap in hand for more $$$ = unacceptable for public broadcaster. Your funding cones from #BC too! #cdnpoli #stopkm,2018-05-22 23:28:14,999069452858621952,0,0,0.2054
Why are we giving Kinder Morgan or anyone else taxpayers money to build this pipeline?,2018-05-22 23:27:41,999069317902819328,0,0,0.6808
Why are we helping Kinder Morgan or any other company to build a pipe line?,2018-05-22 23:27:40,999069310873108480,0,0,0.6597
End of story: “The process that led to Kinder Morgan being approved was flawed.” #bcpoli #cdnpoli #stopKM https://t.co/anUcMFX8gV,2018-05-22 23:19:27,999067245555867650,3,4,0.7184
Morneau puts taxpayers on the hook for BC’s bad actions on Kinder Morgan https://t.co/dCZY1Pwj1A via @YouTube,2018-05-22 23:18:59,999067126915776512,0,0,-0.0772
"Coming up at 5:00  we're taking your calls.
Whether you support the Kinder Morgan pipeline or not  how do you feel politicians have handled the dispute?
Get ready to call - 604 669 3733  or 1-800-825-5950",2018-05-22 23:16:52,999066596357242880,4,2,0.6908
"1. If your Party wins and Ms Horwath becomes Premier of Ontario where would her support go in regards to the current Alberta/B.C feud with the Kinder Morgan Pipeline? Who would she support as she would have a seat as a First Minister.
Thank you",2018-05-22 23:16:50,999066585947029504,0,0,0.9337
"@TylerTrupp @bcndp When the court throws out BC's fivolous case then what?  Wll you pay the bill?  Will the NDP?  BC is opening itself up to litigation by Kinder Morgan and may be found in violation of NAFTA too.
What natural resources are threatend by the twinning of an existing pipeline.",2018-05-22 23:15:20,999066208262475776,1,1,0.212
@CBCNews   Why is CBC presenting such an unbalanced view of the Kinder Morgan issues in BC?  The economic case for Kinder Morgan is simply not there. Why not interview Robyn Allen or others who can present some balancing views?,2018-05-22 23:15:04,999066139555647491,0,0,0.7757
@carolemacneil Tell your panel to face economic facts!  https://t.co/qtl6MVMoYG #NNtonight #cdnpoli #stopkm,2018-05-22 23:12:10,999065412821106688,0,1,0.0
@CBCNews who tf are all these pro-pipeline talking heads? Get someone from the coast - favour isn't growing for Kinder Morgan here. We are proud of @jjhorgan for standing up for us. BC has a constitutional responsibility (&amp; jurisdiction) for the Georgia Strait &amp; adjoining waters.,2018-05-22 23:11:51,999065331875307521,0,0,0.4318
Like I said US oil interests are driving this whole eco-terror thing with Kinder-Morgan. Buffet getting richer running tank trains to Seattle. US 3 Canada 0 https://t.co/9zRbU9Ri4M,2018-05-22 23:11:01,999065123405877248,0,0,0.7845
@ElizabethMay I am neither Against nor For Kinder Morgan Pipeline.  The pipeline to me is not the real issue.  Why are we not refining our own oil is my concern.  Are we a third world country now?,2018-05-22 23:07:09,999064147898847232,4,0,-0.3875
Coming up here on @cbchomestretch at 5:10  a closer look at the legal  and political shots fired today in the Alberta-BC Kinder Morgan pipeline battle  with the deadline looming at the end of the month. #ableg #bcpoli #cdnpoli,2018-05-22 23:02:15,999062915738202117,2,0,-0.4588
"ENVIRONMENT  OIL  NOT GREAT: Faith Leaders says ""All the moose  the caribou  the fish  the lichen: all of that is destroyed by all of the toxins downstream"" https://t.co/b1Sv1IKWCL",2018-05-22 23:01:53,999062822943449089,0,0,-0.8544
"ENVIRONMENT  OIL  NOT GREAT: Faith Leaders says ""All the moose  the caribou  the fish  the lichen: all of that is destroyed by all of the toxins downstream"" https://t.co/qIfTlX0T8U https://t.co/Y8cDPwRv7D",2018-05-22 23:01:36,999062754404249600,0,0,-0.8544
"ENVIRONMENT  OIL  NOT GREAT: Faith Leaders says ""All the moose  the caribou  the fish  the lichen: all of that is destroyed by all of the toxins downstream"" https://t.co/UHGrWzHgx5",2018-05-22 23:01:36,999062751241736193,0,0,-0.8544
"ENVIRONMENT  OIL  NOT GREAT: Faith Leaders says ""All the moose  the caribou  the fish  the lichen: all of that is destroyed by all of the toxins downstream"" https://t.co/M4BXQaje2B",2018-05-22 23:01:36,999062751229218816,0,0,-0.8544
Philadelphia Shipyard to lay off 275 employees https://t.co/ipcGITVyxN https://t.co/PdVF2gJ0DI,2018-05-22 23:00:09,999062386572185600,2,2,0.0
"@SOSGabriola Not one oil tanker catastrophic spill has happened in BC waters in  the 65 years Kinder Morgan has been shipping. 
Stringent mitigations will be in place when they start shipping more oil to the world market.",2018-05-22 22:57:06,999061618947342336,0,0,0.0
"@SOSGabriola Not one oil tanker catastrophic spill has happened in BC waters in  the 65 years Kinder Morgan has been shipping. 
Stringent mitigations will be in place when they start shipping more oil to the world market.",2018-05-22 22:57:06,999061618947342336,0,0,0.0
